,cost_rank,smoky,peaty,spicy,herbal,oily,full_bodied,rich,sweet,salty,vanilla,tart,fruity,floral
1839,3.0,10.0,0.0,60.0,40.0,30.0,60.0,60.0,50.0,0.0,70.0,10.0,20.0,0.0
1840,2.0,30.0,0.0,45.0,30.0,10.0,40.0,35.0,40.0,0.0,40.0,0.0,50.0,50.0
1841,4.0,50.0,50.0,30.0,30.0,10.0,45.0,40.0,35.0,15.0,35.0,10.0,50.0,25.0
1842,5.0,75.0,40.0,60.0,65.0,75.0,60.0,65.0,50.0,20.0,50.0,40.0,60.0,65.0
1843,1.0,40.0,0.0,50.0,20.0,20.0,45.0,50.0,50.0,0.0,40.0,10.0,50.0,25.0
1844,4.0,50.0,35.0,50.0,10.0,20.0,50.0,55.0,55.0,10.0,35.0,35.0,60.0,35.0
1845,3.0,10.0,0.0,35.0,10.0,30.0,30.0,40.0,50.0,0.0,40.0,10.0,20.0,0.0
1846,3.0,10.0,0.0,60.0,20.0,40.0,50.0,70.0,40.0,0.0,30.0,40.0,70.0,40.0
1847,3.0,0.0,0.0,55.0,10.0,20.0,40.0,40.0,75.0,0.0,75.0,80.0,80.0,20.0
1848,5.0,40.0,20.0,30.0,15.0,55.0,45.0,35.0,55.0,5.0,35.0,20.0,50.0,5.0
1849,2.0,20.0,0.0,70.0,20.0,40.0,50.0,70.0,60.0,0.0,40.0,30.0,80.0,0.0
1850,3.0,0.0,0.0,30.0,10.0,10.0,40.0,40.0,60.0,0.0,50.0,60.0,40.0,20.0
1851,3.0,0.0,0.0,90.0,0.0,45.0,70.0,75.0,65.0,15.0,60.0,0.0,75.0,10.0
1852,2.0,40.0,0.0,50.0,10.0,25.0,45.0,40.0,50.0,20.0,45.0,20.0,55.0,30.0
1853,3.0,30.0,10.0,5.0,0.0,5.0,40.0,40.0,60.0,0.0,40.0,10.0,50.0,5.0
1854,3.0,5.0,0.0,70.0,40.0,50.0,75.0,75.0,60.0,5.0,50.0,40.0,50.0,60.0
1855,2.0,0.0,0.0,80.0,30.0,20.0,30.0,30.0,60.0,0.0,70.0,60.0,80.0,80.0
1856,4.0,20.0,0.0,50.0,20.0,40.0,60.0,60.0,50.0,10.0,50.0,20.0,30.0,30.0
1857,2.0,50.0,40.0,30.0,10.0,20.0,59.0,60.0,50.0,30.0,40.0,20.0,60.0,20.0
1858,2.0,0.0,0.0,20.0,30.0,20.0,50.0,60.0,50.0,0.0,30.0,20.0,50.0,50.0
1859,4.0,50.0,0.0,40.0,15.0,15.0,50.0,55.0,65.0,0.0,50.0,20.0,55.0,45.0
1860,3.0,0.0,0.0,40.0,0.0,60.0,70.0,70.0,60.0,0.0,50.0,40.0,60.0,10.0
1861,3.0,5.0,0.0,40.0,40.0,30.0,40.0,45.0,40.0,10.0,30.0,10.0,30.0,35.0
1862,5.0,15.0,0.0,30.0,25.0,20.0,70.0,60.0,60.0,0.0,40.0,15.0,50.0,20.0
1863,5.0,0.0,0.0,55.0,15.0,60.0,65.0,65.0,75.0,0.0,70.0,70.0,75.0,35.0
1864,4.0,55.0,20.0,60.0,35.0,25.0,40.0,60.0,55.0,35.0,50.0,60.0,70.0,20.0
1865,4.0,20.0,15.0,80.0,30.0,45.0,50.0,62.0,75.0,10.0,51.0,27.0,39.0,24.0
1866,4.0,15.0,10.0,75.0,30.0,25.0,60.0,20.0,80.0,20.0,65.0,18.0,70.0,25.0
1867,2.0,20.0,0.0,30.0,0.0,25.0,40.0,40.0,30.0,0.0,40.0,10.0,15.0,10.0
1868,4.0,30.0,0.0,60.0,40.0,20.0,70.0,60.0,50.0,0.0,70.0,40.0,20.0,0.0
1869,2.0,10.0,0.0,25.0,0.0,20.0,80.0,75.0,70.0,0.0,30.0,15.0,40.0,0.0
1870,3.0,20.0,0.0,55.0,10.0,10.0,50.0,25.0,25.0,10.0,40.0,0.0,15.0,15.0
1871,3.0,5.0,0.0,70.0,50.0,40.0,40.0,50.0,60.0,20.0,60.0,45.0,70.0,65.0
1872,4.0,50.0,45.0,15.0,35.0,60.0,70.0,40.0,20.0,10.0,60.0,10.0,70.0,15.0
1873,4.0,5.0,0.0,35.0,10.0,40.0,50.0,55.0,20.0,10.0,25.0,0.0,35.0,10.0
1874,2.0,20.0,0.0,55.0,75.0,30.0,50.0,40.0,85.0,0.0,55.0,0.0,35.0,10.0
1875,2.0,0.0,0.0,60.0,80.0,70.0,70.0,45.0,80.0,0.0,5.0,0.0,25.0,10.0
1876,3.0,40.0,45.0,40.0,50.0,0.0,35.0,30.0,50.0,60.0,0.0,0.0,0.0,0.0
1877,3.0,20.0,0.0,60.0,20.0,20.0,60.0,60.0,70.0,10.0,70.0,30.0,70.0,10.0
1878,4.0,5.0,0.0,15.0,0.0,15.0,70.0,70.0,70.0,0.0,50.0,0.0,30.0,0.0
1879,3.0,45.0,0.0,55.0,25.0,30.0,40.0,45.0,60.0,0.0,50.0,25.0,55.0,25.0
1880,2.0,10.0,0.0,50.0,35.0,0.0,60.0,75.0,20.0,0.0,0.0,0.0,0.0,0.0
1881,4.0,0.0,0.0,45.0,45.0,20.0,30.0,15.0,65.0,0.0,60.0,55.0,60.0,60.0
1882,3.0,20.0,0.0,70.0,40.0,10.0,60.0,60.0,40.0,0.0,50.0,10.0,10.0,0.0
1883,2.0,5.0,0.0,30.0,10.0,10.0,35.0,35.0,20.0,5.0,25.0,5.0,5.0,10.0
1884,3.0,0.0,0.0,30.0,20.0,40.0,50.0,60.0,50.0,0.0,30.0,20.0,40.0,10.0
1885,4.0,15.0,10.0,35.0,20.0,30.0,40.0,55.0,85.0,20.0,75.0,10.0,80.0,60.0
1886,4.0,70.0,40.0,70.0,20.0,10.0,80.0,80.0,30.0,0.0,10.0,40.0,50.0,20.0
1887,3.0,0.0,0.0,30.0,0.0,20.0,40.0,35.0,50.0,0.0,30.0,0.0,40.0,10.0
1888,5.0,0.0,10.0,40.0,50.0,40.0,60.0,80.0,70.0,0.0,20.0,40.0,80.0,40.0
1889,2.0,0.0,0.0,85.0,20.0,40.0,70.0,30.0,75.0,60.0,70.0,65.0,80.0,65.0
1890,3.0,10.0,0.0,30.0,30.0,40.0,70.0,70.0,50.0,0.0,20.0,50.0,70.0,30.0
1891,2.0,15.0,0.0,35.0,30.0,10.0,40.0,40.0,50.0,15.0,25.0,40.0,25.0,0.0
1892,2.0,5.0,0.0,35.0,45.0,40.0,45.0,45.0,65.0,10.0,35.0,35.0,40.0,45.0
1893,2.0,0.0,0.0,20.0,30.0,30.0,30.0,30.0,20.0,0.0,20.0,0.0,35.0,50.0
1894,2.0,50.0,60.0,50.0,30.0,10.0,40.0,30.0,55.0,40.0,50.0,70.0,40.0,10.0
1895,5.0,30.0,0.0,55.0,15.0,15.0,45.0,40.0,40.0,0.0,20.0,60.0,85.0,25.0
1896,3.0,10.0,0.0,40.0,50.0,30.0,70.0,80.0,70.0,60.0,65.0,55.0,100.0,30.0
1897,4.0,10.0,0.0,90.0,10.0,75.0,80.0,85.0,75.0,10.0,70.0,0.0,70.0,15.0
1898,3.0,10.0,0.0,40.0,20.0,20.0,60.0,60.0,70.0,10.0,60.0,20.0,60.0,40.0
1899,3.0,10.0,0.0,20.0,10.0,30.0,40.0,40.0,40.0,0.0,25.0,0.0,10.0,0.0
1900,4.0,60.0,50.0,40.0,20.0,10.0,50.0,30.0,40.0,0.0,30.0,20.0,30.0,30.0
1901,2.0,10.0,0.0,30.0,20.0,5.0,60.0,50.0,60.0,5.0,30.0,15.0,40.0,0.0
1902,4.0,15.0,0.0,30.0,0.0,5.0,75.0,70.0,60.0,0.0,30.0,5.0,50.0,0.0
1903,3.0,0.0,0.0,40.0,40.0,40.0,30.0,30.0,60.0,40.0,40.0,50.0,60.0,50.0
1904,4.0,0.0,0.0,20.0,0.0,50.0,30.0,40.0,60.0,0.0,50.0,10.0,0.0,0.0
1905,2.0,10.0,0.0,60.0,30.0,30.0,60.0,70.0,60.0,10.0,60.0,30.0,70.0,40.0
1906,5.0,20.0,0.0,20.0,30.0,0.0,10.0,10.0,70.0,20.0,20.0,30.0,40.0,0.0
1907,3.0,10.0,0.0,50.0,30.0,30.0,60.0,60.0,80.0,10.0,70.0,30.0,60.0,80.0
1908,3.0,15.0,0.0,5.0,40.0,35.0,40.0,55.0,10.0,0.0,25.0,10.0,35.0,10.0
1909,5.0,20.0,10.0,40.0,40.0,40.0,50.0,70.0,50.0,10.0,60.0,30.0,60.0,70.0
1910,2.0,0.0,0.0,30.0,20.0,20.0,50.0,60.0,80.0,0.0,70.0,0.0,30.0,10.0
1911,2.0,70.0,60.0,70.0,50.0,30.0,40.0,40.0,40.0,0.0,10.0,40.0,30.0,20.0
1912,3.0,50.0,0.0,55.0,20.0,40.0,45.0,35.0,45.0,0.0,40.0,20.0,50.0,45.0
1913,4.0,10.0,0.0,5.0,0.0,15.0,80.0,80.0,80.0,15.0,30.0,15.0,50.0,0.0
1914,4.0,30.0,20.0,60.0,20.0,40.0,50.0,50.0,30.0,0.0,30.0,10.0,20.0,30.0
1915,2.0,20.0,40.0,60.0,30.0,20.0,50.0,70.0,80.0,0.0,90.0,40.0,70.0,70.0
1916,3.0,0.0,0.0,20.0,20.0,35.0,40.0,50.0,55.0,0.0,20.0,25.0,70.0,25.0
1917,4.0,0.0,0.0,35.0,25.0,45.0,65.0,45.0,35.0,20.0,10.0,20.0,25.0,30.0
1918,2.0,20.0,0.0,50.0,30.0,40.0,70.0,80.0,80.0,0.0,70.0,20.0,60.0,50.0
1919,5.0,20.0,0.0,80.0,30.0,10.0,50.0,50.0,60.0,2.0,70.0,30.0,60.0,50.0
1920,3.0,10.0,0.0,40.0,30.0,50.0,60.0,50.0,60.0,10.0,70.0,30.0,60.0,50.0
1921,3.0,0.0,0.0,60.0,40.0,50.0,40.0,50.0,40.0,0.0,30.0,60.0,50.0,60.0
1922,3.0,10.0,0.0,20.0,60.0,0.0,40.0,20.0,50.0,0.0,30.0,10.0,50.0,70.0
1923,3.0,10.0,10.0,35.0,45.0,10.0,60.0,50.0,75.0,10.0,25.0,25.0,60.0,30.0
1924,2.0,0.0,0.0,40.0,90.0,10.0,30.0,10.0,50.0,0.0,60.0,10.0,80.0,30.0
1925,3.0,75.0,70.0,10.0,20.0,40.0,80.0,80.0,40.0,10.0,15.0,0.0,50.0,0.0
1926,2.0,0.0,0.0,20.0,20.0,50.0,70.0,70.0,70.0,0.0,80.0,60.0,80.0,60.0
1927,2.0,0.0,0.0,80.0,10.0,30.0,70.0,70.0,70.0,10.0,70.0,30.0,60.0,50.0
1928,2.0,40.0,0.0,60.0,20.0,30.0,80.0,80.0,70.0,0.0,80.0,50.0,80.0,70.0
1929,4.0,20.0,5.0,65.0,50.0,20.0,40.0,40.0,50.0,5.0,35.0,25.0,50.0,15.0
1930,2.0,30.0,0.0,50.0,25.0,0.0,60.0,60.0,60.0,0.0,20.0,30.0,80.0,0.0
1931,2.0,40.0,30.0,25.0,15.0,25.0,80.0,85.0,75.0,0.0,20.0,0.0,35.0,20.0
1932,4.0,30.0,0.0,80.0,30.0,0.0,70.0,70.0,60.0,2.0,70.0,30.0,60.0,50.0
1933,3.0,0.0,0.0,80.0,20.0,0.0,90.0,80.0,60.0,20.0,70.0,10.0,70.0,20.0
1934,2.0,10.0,0.0,20.0,40.0,10.0,40.0,40.0,60.0,20.0,15.0,0.0,15.0,0.0
1935,1.0,0.0,0.0,35.0,0.0,5.0,75.0,75.0,80.0,5.0,40.0,5.0,25.0,0.0
1936,2.0,20.0,0.0,60.0,30.0,30.0,70.0,60.0,80.0,10.0,20.0,30.0,70.0,10.0
1937,4.0,0.0,0.0,35.0,0.0,10.0,75.0,75.0,80.0,25.0,60.0,5.0,50.0,10.0
1938,3.0,20.0,0.0,65.0,30.0,30.0,55.0,55.0,70.0,0.0,40.0,30.0,70.0,40.0
1939,2.0,50.0,40.0,15.0,25.0,15.0,65.0,65.0,65.0,20.0,25.0,0.0,20.0,0.0
1940,2.0,10.0,0.0,40.0,0.0,10.0,70.0,70.0,75.0,0.0,30.0,20.0,35.0,0.0
1941,3.0,55.0,0.0,80.0,45.0,30.0,55.0,50.0,65.0,0.0,60.0,40.0,50.0,0.0
1942,3.0,25.0,0.0,86.0,64.0,83.0,86.0,86.0,82.0,62.0,81.0,40.0,84.0,69.0
1943,5.0,0.0,0.0,79.0,45.0,63.0,85.0,83.0,73.0,0.0,81.0,69.0,71.0,54.0
1944,2.0,0.0,0.0,85.0,87.0,73.0,70.0,64.0,59.0,20.0,65.0,63.0,70.0,78.0
1945,2.0,60.0,0.0,75.0,80.0,55.0,55.0,65.0,70.0,0.0,65.0,35.0,35.0,10.0
1946,3.0,0.0,0.0,40.0,20.0,30.0,40.0,40.0,75.0,0.0,40.0,50.0,60.0,20.0
1947,3.0,15.0,0.0,20.0,0.0,10.0,70.0,70.0,70.0,0.0,10.0,0.0,35.0,5.0
1948,3.0,30.0,0.0,60.0,60.0,40.0,55.0,55.0,40.0,0.0,40.0,20.0,45.0,0.0
1949,2.0,0.0,0.0,20.0,10.0,10.0,80.0,80.0,70.0,0.0,10.0,0.0,40.0,20.0
1950,3.0,0.0,0.0,70.0,10.0,10.0,70.0,80.0,70.0,10.0,80.0,20.0,90.0,70.0
1951,5.0,0.0,0.0,60.0,35.0,30.0,90.0,90.0,50.0,0.0,55.0,30.0,70.0,10.0
1952,4.0,55.0,0.0,70.0,30.0,20.0,60.0,70.0,75.0,0.0,75.0,20.0,30.0,0.0
1953,2.0,0.0,0.0,50.0,20.0,50.0,60.0,70.0,60.0,0.0,20.0,40.0,80.0,30.0
1954,2.0,30.0,35.0,5.0,5.0,0.0,60.0,60.0,65.0,5.0,15.0,0.0,12.0,0.0
1955,3.0,40.0,0.0,70.0,40.0,30.0,60.0,60.0,40.0,0.0,40.0,30.0,40.0,0.0
1956,3.0,0.0,0.0,40.0,30.0,30.0,50.0,50.0,70.0,30.0,30.0,40.0,70.0,50.0
1957,3.0,0.0,0.0,15.0,15.0,0.0,80.0,70.0,70.0,0.0,8.0,10.0,20.0,10.0
1958,5.0,0.0,0.0,20.0,0.0,0.0,60.0,60.0,75.0,0.0,20.0,0.0,10.0,0.0
1959,3.0,40.0,30.0,80.0,40.0,20.0,50.0,50.0,70.0,0.0,50.0,20.0,60.0,20.0
1960,3.0,20.0,0.0,50.0,40.0,40.0,60.0,60.0,70.0,30.0,30.0,50.0,70.0,20.0
1961,2.0,30.0,0.0,50.0,30.0,30.0,50.0,50.0,60.0,0.0,60.0,50.0,70.0,30.0
1962,3.0,60.0,70.0,50.0,40.0,40.0,50.0,50.0,60.0,10.0,30.0,40.0,50.0,20.0
1963,3.0,50.0,0.0,20.0,30.0,50.0,50.0,60.0,50.0,0.0,70.0,20.0,50.0,40.0
1964,2.0,30.0,30.0,30.0,30.0,30.0,60.0,60.0,70.0,0.0,40.0,40.0,70.0,10.0
1965,2.0,20.0,0.0,50.0,20.0,30.0,60.0,60.0,70.0,0.0,30.0,40.0,60.0,30.0
1966,4.0,30.0,0.0,70.0,60.0,40.0,50.0,50.0,50.0,0.0,60.0,50.0,50.0,20.0
1967,4.0,30.0,0.0,60.0,40.0,40.0,70.0,70.0,70.0,0.0,60.0,30.0,70.0,30.0
1968,2.0,30.0,0.0,60.0,50.0,40.0,60.0,60.0,60.0,0.0,60.0,30.0,60.0,30.0
1969,3.0,30.0,0.0,70.0,30.0,30.0,60.0,60.0,70.0,10.0,60.0,40.0,70.0,30.0
1970,4.0,10.0,0.0,40.0,20.0,20.0,60.0,60.0,60.0,10.0,50.0,20.0,60.0,40.0
1971,2.0,10.0,0.0,60.0,20.0,10.0,60.0,60.0,60.0,10.0,70.0,20.0,70.0,30.0
1972,2.0,20.0,0.0,60.0,20.0,20.0,60.0,60.0,70.0,10.0,70.0,30.0,70.0,10.0
1973,3.0,10.0,0.0,60.0,20.0,20.0,70.0,60.0,70.0,50.0,60.0,20.0,90.0,90.0
1974,3.0,20.0,0.0,50.0,30.0,30.0,60.0,60.0,70.0,10.0,50.0,40.0,70.0,20.0
1975,2.0,20.0,10.0,50.0,50.0,40.0,50.0,40.0,70.0,30.0,50.0,60.0,60.0,50.0
1976,3.0,30.0,0.0,30.0,10.0,20.0,70.0,70.0,70.0,10.0,70.0,40.0,70.0,30.0
1977,3.0,40.0,10.0,40.0,30.0,40.0,60.0,60.0,70.0,20.0,40.0,40.0,70.0,50.0
1978,1.0,0.0,0.0,5.0,20.0,0.0,10.0,10.0,80.0,0.0,10.0,5.0,40.0,5.0
1979,4.0,20.0,0.0,50.0,40.0,40.0,50.0,50.0,70.0,60.0,50.0,50.0,50.0,50.0
1980,4.0,20.0,60.0,60.0,30.0,40.0,30.0,40.0,30.0,50.0,40.0,10.0,40.0,10.0
1981,4.0,70.0,80.0,50.0,0.0,60.0,90.0,80.0,70.0,70.0,30.0,0.0,10.0,0.0
1982,4.0,30.0,10.0,30.0,0.0,40.0,50.0,60.0,40.0,0.0,40.0,10.0,45.0,10.0
1983,3.0,30.0,10.0,70.0,20.0,40.0,50.0,70.0,80.0,20.0,70.0,50.0,80.0,50.0
1984,2.0,10.0,10.0,30.0,40.0,30.0,60.0,60.0,70.0,10.0,60.0,50.0,60.0,50.0
1985,2.0,30.0,30.0,40.0,10.0,30.0,50.0,50.0,70.0,30.0,60.0,60.0,90.0,60.0
1986,2.0,30.0,0.0,50.0,35.0,10.0,40.0,40.0,60.0,0.0,35.0,55.0,65.0,0.0
1987,3.0,40.0,70.0,60.0,50.0,70.0,60.0,60.0,50.0,30.0,40.0,30.0,60.0,10.0
1988,4.0,87.0,88.0,60.0,70.0,79.0,88.0,86.0,74.0,82.0,73.0,62.0,86.0,63.0
1989,3.0,54.0,56.0,72.0,78.0,81.0,83.0,81.0,73.0,20.0,65.0,76.0,71.0,67.0
1990,2.0,40.0,50.0,60.0,40.0,40.0,50.0,50.0,50.0,0.0,40.0,40.0,40.0,20.0
1991,3.0,60.0,60.0,60.0,40.0,60.0,60.0,60.0,60.0,40.0,60.0,30.0,30.0,10.0
1992,2.0,20.0,0.0,70.0,40.0,40.0,40.0,50.0,70.0,0.0,50.0,50.0,70.0,30.0
1993,2.0,15.0,0.0,50.0,65.0,20.0,50.0,50.0,65.0,0.0,35.0,35.0,55.0,35.0
1994,2.0,10.0,0.0,40.0,30.0,10.0,50.0,70.0,80.0,0.0,90.0,20.0,10.0,0.0
1995,1.0,10.0,0.0,15.0,0.0,0.0,60.0,60.0,70.0,0.0,20.0,10.0,35.0,0.0
1996,4.0,5.0,0.0,30.0,5.0,5.0,65.0,60.0,30.0,0.0,20.0,5.0,25.0,0.0
1997,3.0,0.0,0.0,70.0,60.0,20.0,60.0,50.0,30.0,0.0,50.0,60.0,90.0,10.0
1998,3.0,25.0,0.0,45.0,55.0,10.0,35.0,35.0,30.0,0.0,35.0,10.0,10.0,0.0
1999,1.0,30.0,0.0,80.0,70.0,40.0,60.0,40.0,20.0,0.0,60.0,50.0,40.0,10.0
2000,3.0,5.0,0.0,65.0,20.0,5.0,50.0,50.0,25.0,0.0,10.0,20.0,10.0,0.0
2001,3.0,35.0,0.0,65.0,20.0,40.0,60.0,60.0,50.0,0.0,35.0,35.0,45.0,0.0
2002,2.0,30.0,0.0,80.0,30.0,15.0,40.0,40.0,45.0,0.0,40.0,40.0,40.0,0.0
2003,5.0,35.0,0.0,70.0,20.0,30.0,65.0,65.0,55.0,0.0,35.0,30.0,30.0,0.0
2004,2.0,70.0,0.0,50.0,30.0,20.0,60.0,80.0,40.0,0.0,80.0,20.0,20.0,0.0
2005,3.0,10.0,0.0,80.0,80.0,10.0,60.0,50.0,30.0,0.0,60.0,40.0,20.0,0.0
2006,4.0,10.0,0.0,30.0,10.0,50.0,70.0,80.0,60.0,0.0,40.0,40.0,80.0,30.0
2007,2.0,5.0,0.0,40.0,5.0,10.0,85.0,70.0,50.0,0.0,20.0,10.0,50.0,3.0
2008,4.0,0.0,0.0,50.0,40.0,20.0,60.0,70.0,40.0,20.0,80.0,40.0,70.0,20.0
2009,4.0,60.0,50.0,20.0,25.0,10.0,45.0,45.0,40.0,10.0,5.0,20.0,15.0,0.0
2010,4.0,60.0,30.0,25.0,20.0,10.0,45.0,45.0,40.0,10.0,15.0,5.0,30.0,5.0
2011,4.0,10.0,0.0,70.0,60.0,50.0,70.0,70.0,40.0,10.0,50.0,80.0,80.0,20.0
2012,4.0,50.0,40.0,20.0,40.0,15.0,45.0,45.0,30.0,15.0,10.0,15.0,50.0,0.0
2013,4.0,20.0,0.0,70.0,70.0,50.0,90.0,30.0,20.0,10.0,60.0,40.0,30.0,0.0
2014,3.0,0.0,0.0,30.0,25.0,20.0,30.0,30.0,40.0,0.0,35.0,10.0,25.0,30.0
2015,4.0,10.0,0.0,30.0,5.0,10.0,80.0,80.0,60.0,15.0,10.0,35.0,30.0,0.0
2016,2.0,20.0,0.0,60.0,70.0,20.0,70.0,50.0,40.0,0.0,80.0,40.0,20.0,0.0
2017,3.0,10.0,0.0,60.0,70.0,50.0,60.0,50.0,40.0,0.0,70.0,60.0,50.0,10.0
2018,4.0,10.0,0.0,50.0,25.0,65.0,60.0,60.0,55.0,5.0,55.0,20.0,35.0,20.0
2019,3.0,30.0,0.0,60.0,30.0,40.0,80.0,40.0,40.0,20.0,80.0,20.0,30.0,0.0
2020,4.0,10.0,0.0,50.0,20.0,55.0,60.0,65.0,60.0,5.0,55.0,20.0,35.0,20.0
2021,4.0,0.0,0.0,30.0,20.0,20.0,60.0,40.0,40.0,0.0,60.0,70.0,80.0,40.0
2022,4.0,25.0,0.0,75.0,35.0,15.0,55.0,55.0,35.0,0.0,30.0,50.0,50.0,0.0
2023,2.0,30.0,0.0,50.0,50.0,40.0,50.0,70.0,50.0,30.0,70.0,40.0,40.0,10.0
2024,4.0,5.0,0.0,30.0,0.0,20.0,75.0,75.0,65.0,0.0,30.0,25.0,70.0,10.0
2025,3.0,20.0,0.0,60.0,80.0,30.0,70.0,50.0,50.0,0.0,70.0,50.0,40.0,40.0
2026,2.0,30.0,0.0,80.0,60.0,40.0,70.0,40.0,30.0,0.0,70.0,40.0,10.0,0.0
2027,2.0,5.0,0.0,40.0,30.0,45.0,60.0,50.0,65.0,5.0,65.0,35.0,35.0,30.0
2028,3.0,10.0,0.0,40.0,25.0,45.0,60.0,55.0,55.0,10.0,55.0,10.0,25.0,25.0
2029,3.0,0.0,0.0,15.0,20.0,0.0,65.0,65.0,80.0,0.0,30.0,20.0,70.0,30.0
2030,2.0,0.0,0.0,40.0,20.0,35.0,35.0,30.0,30.0,0.0,20.0,35.0,40.0,10.0
2031,1.0,5.0,0.0,40.0,25.0,45.0,50.0,40.0,60.0,0.0,50.0,30.0,40.0,35.0
2032,2.0,10.0,0.0,65.0,20.0,50.0,55.0,60.0,65.0,5.0,60.0,30.0,25.0,20.0
2033,4.0,15.0,0.0,25.0,15.0,40.0,60.0,60.0,55.0,0.0,10.0,36.0,70.0,0.0
2034,3.0,10.0,0.0,30.0,5.0,0.0,85.0,85.0,75.0,0.0,30.0,40.0,50.0,5.0
2035,2.0,40.0,0.0,75.0,35.0,15.0,30.0,30.0,35.0,0.0,40.0,40.0,50.0,0.0
2036,2.0,5.0,0.0,40.0,25.0,55.0,55.0,60.0,65.0,5.0,55.0,15.0,30.0,25.0
2037,2.0,5.0,0.0,55.0,20.0,50.0,55.0,60.0,60.0,0.0,60.0,20.0,25.0,15.0
2038,3.0,35.0,30.0,15.0,10.0,20.0,35.0,30.0,40.0,15.0,30.0,15.0,20.0,0.0
2039,4.0,40.0,0.0,30.0,50.0,10.0,70.0,80.0,50.0,20.0,70.0,40.0,30.0,50.0
2040,4.0,5.0,0.0,35.0,15.0,0.0,90.0,80.0,70.0,0.0,20.0,15.0,10.0,0.0
2041,3.0,10.0,0.0,50.0,60.0,30.0,80.0,60.0,30.0,10.0,70.0,30.0,50.0,10.0
2042,2.0,10.0,0.0,45.0,25.0,55.0,50.0,55.0,60.0,5.0,60.0,35.0,35.0,20.0
2043,2.0,10.0,0.0,40.0,20.0,50.0,55.0,55.0,60.0,5.0,60.0,30.0,20.0,25.0
2044,2.0,0.0,0.0,35.0,30.0,20.0,30.0,30.0,40.0,0.0,40.0,20.0,25.0,25.0
2045,3.0,0.0,0.0,20.0,10.0,30.0,35.0,25.0,55.0,0.0,40.0,20.0,45.0,10.0
2046,4.0,0.0,0.0,35.0,30.0,30.0,35.0,20.0,25.0,0.0,35.0,25.0,20.0,10.0
2047,2.0,30.0,0.0,70.0,80.0,45.0,60.0,75.0,30.0,20.0,50.0,30.0,0.0,40.0
2048,2.0,15.0,0.0,60.0,15.0,65.0,65.0,60.0,65.0,5.0,60.0,10.0,15.0,10.0
2049,3.0,10.0,0.0,65.0,30.0,55.0,60.0,65.0,60.0,5.0,65.0,20.0,30.0,15.0
2050,3.0,10.0,0.0,30.0,40.0,20.0,60.0,50.0,40.0,10.0,70.0,50.0,40.0,0.0
2051,3.0,10.0,0.0,40.0,20.0,40.0,60.0,70.0,60.0,10.0,80.0,20.0,60.0,30.0
2052,2.0,15.0,0.0,65.0,20.0,55.0,60.0,65.0,60.0,5.0,65.0,10.0,20.0,15.0
2053,2.0,60.0,40.0,20.0,0.0,40.0,60.0,60.0,50.0,70.0,60.0,10.0,40.0,10.0
2054,5.0,40.0,10.0,0.0,15.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,20.0,0.0
2055,2.0,5.0,0.0,40.0,30.0,50.0,55.0,60.0,60.0,5.0,60.0,15.0,35.0,30.0
2056,2.0,5.0,0.0,45.0,20.0,50.0,50.0,55.0,55.0,5.0,60.0,20.0,25.0,20.0
2057,3.0,5.0,0.0,40.0,30.0,45.0,55.0,55.0,50.0,15.0,40.0,30.0,30.0,25.0
2058,3.0,15.0,25.0,55.0,35.0,55.0,55.0,60.0,45.0,15.0,45.0,25.0,20.0,10.0
2059,2.0,10.0,0.0,30.0,40.0,40.0,50.0,60.0,50.0,0.0,80.0,40.0,70.0,60.0
2060,3.0,5.0,0.0,40.0,30.0,50.0,55.0,55.0,50.0,10.0,45.0,25.0,20.0,20.0
2061,2.0,10.0,0.0,55.0,20.0,60.0,60.0,65.0,55.0,5.0,55.0,25.0,15.0,25.0
2062,4.0,5.0,0.0,20.0,35.0,30.0,40.0,40.0,45.0,5.0,40.0,35.0,30.0,25.0
2063,3.0,15.0,0.0,55.0,30.0,55.0,55.0,60.0,50.0,10.0,50.0,35.0,20.0,25.0
2064,2.0,0.0,0.0,70.0,40.0,75.0,80.0,60.0,70.0,65.0,70.0,40.0,55.0,30.0
2065,1.0,5.0,0.0,20.0,25.0,45.0,55.0,55.0,65.0,5.0,60.0,20.0,15.0,15.0
2066,4.0,0.0,0.0,60.0,40.0,50.0,60.0,70.0,85.0,55.0,80.0,40.0,30.0,40.0
2067,2.0,5.0,0.0,30.0,20.0,45.0,50.0,50.0,55.0,10.0,50.0,30.0,25.0,15.0
2068,3.0,0.0,0.0,20.0,15.0,35.0,40.0,35.0,35.0,0.0,20.0,20.0,40.0,25.0
2069,2.0,35.0,45.0,35.0,10.0,25.0,40.0,25.0,50.0,15.0,30.0,10.0,25.0,5.0
2070,3.0,30.0,0.0,80.0,60.0,10.0,80.0,40.0,40.0,0.0,50.0,20.0,0.0,0.0
2071,3.0,0.0,0.0,25.0,10.0,30.0,30.0,30.0,25.0,0.0,35.0,35.0,45.0,25.0
2072,2.0,35.0,35.0,5.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
2073,4.0,30.0,10.0,35.0,40.0,35.0,25.0,35.0,20.0,15.0,25.0,10.0,20.0,5.0
2074,1.0,75.0,0.0,85.0,60.0,80.0,65.0,65.0,75.0,40.0,80.0,0.0,50.0,60.0
